Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H,Home/Away
10/07/2021,572,H,Milwaukee,22,24,34,23,103,2.5,2.5,-130,2.5,1
10/07/2021,573,V,Memphis,28,29,23,32,112,226.5,225.5,260,115,0
10/07/2021,574,H,GoldenState,26,38,37,41,142,6.5,7,-310,2,1
10/08/2021,577,V,Phoenix,25,31,22,23,101,1.5,3,-150,5.5,0
10/08/2021,578,H,Dallas,37,31,19,24,111,215,214.5,130,110.5,1
10/08/2021,579,V,Miami,28,28,29,23,108,207.5,208,125,1.5,0
10/08/2021,580,H,Philadelphia,30,34,25,27,116,1.5,2.5,-145,102.5,1
10/09/2021,581,V,Boston,18,29,26,43,116,210,213,105,109,0
10/09/2021,582,H,Milwaukee,25,23,32,28,108,1.5,1.5,-125,1,1
10/09/2021,583,V,Memphis,24,17,28,29,98,227,222.5,425,113.5,0
10/09/2021,584,H,GoldenState,20,18,24,39,101,9,9.5,-550,9,1
01/01/2022,501,V,Philadelphia,19,25,22,19,85,210,208,135,2.5,0
01/01/2022,502,H,Miami,31,25,25,39,120,3.5,3,-155,102,1
01/01/2022,503,V,Dallas,26,20,14,20,80,213,215.5,250,104.5,0
01/01/2022,504,H,Phoenix,23,26,33,28,110,5.5,7,-300,4,1
01/01/2022,507,V,Milwaukee,28,19,30,33,110,214.5,211.5,180,108.5,0
01/01/2022,508,H,Boston,26,28,32,21,107,5.5,4.5,-210,pk,1
01/01/2022,509,V,GoldenState,28,22,17,28,95,3,4,-175,10,0
01/01/2022,510,H,Memphis,38,39,42,15,134,219.5,219,155,107,1
01/02/2022,511,V,Miami,28,21,25,25,99,208,206,120,101.5,0
01/02/2022,512,H,Philadelphia,25,23,15,27,90,2.5,2.5,-140,2,1
01/02/2022,513,V,Phoenix,25,20,27,14,86,2,2,-130,6,0
01/02/2022,514,H,Dallas,28,32,34,19,113,214,210.5,110,107.5,1
01/03/2022,515,V,Boston,28,25,29,26,108,212,212.5,105,109.5,0
01/03/2022,516,H,Milwaukee,26,17,27,25,95,1.5,1.5,-125,4,1
01/03/2022,517,V,Memphis,26,25,26,19,96,219.5,218.5,320,112.5,0
01/03/2022,518,H,GoldenState,30,23,25,32,110,8.5,7.5,-380,4.5,1
01/05/2022,523,V,Milwaukee,26,17,21,17,81,210,204.5,200,105,0
01/05/2022,524,H,Boston,20,28,31,30,109,5.5,5,-240,1.5,1
01/05/2022,527,V,Dallas,27,30,35,31,123,210,204.5,240,103.5,0
01/05/2022,528,H,Phoenix,17,10,23,40,90,6,6.5,-280,11,1
01/07/2022,535,V,Boston,28,34,14,31,107,206.5,203,175,105,0
01/07/2022,536,H,Miami,25,29,39,25,118,2.5,4.5,-200,5,1
01/08/2022,539,V,Dallas,18,27,24,18,87,214.5,216.5,200,105,0
01/08/2022,540,H,GoldenState,28,26,34,24,112,5.5,5.5,-240,0.5,1
01/09/2022,543,V,Boston,35,35,26,31,127,205.5,206,-105,105.5,0
01/09/2022,544,H,Miami,24,21,26,31,102,4,1,-115,6.5,1
02/01/2022,647,V,Dallas,32,6,47,32,117,214,214.5,210,107,0
02/01/2022,648,H,GoldenState,25,5,53,43,126,6.5,6,-250,7,1
02/01/2022,561,V,Miami,39,23,25,22,109,208.5,207.5,210,103.5,0
02/01/2022,562,H,Boston,18,29,25,31,103,6,5.5,-250,8,1
02/02/2022,563,V,GoldenState,25,23,30,31,109,218.5,217,145,105.5,0
02/02/2022,564,H,Dallas,22,25,21,32,100,2,3,-165,pk,1
02/03/2022,565,V,Miami,11,22,19,30,82,208.5,205.5,225,3,0
02/03/2022,566,H,Boston,29,28,19,26,102,6.5,6.5,-265,100,1
02/04/2022,567,V,GoldenState,24,23,23,39,109,215.5,215.5,105,4.5,0
02/04/2022,568,H,Dallas,28,34,37,20,119,1,1.5,-125,105.5,1
02/05/2022,501,V,Boston,17,20,32,24,93,1.5,3.5,-165,3,0
02/05/2022,502,H,Miami,19,23,16,22,80,204,203.5,145,103.5,1
02/06/2022,503,V,Dallas,23,29,32,26,110,216.5,215,240,1.5,0
02/06/2022,504,H,GoldenState,28,41,25,26,120,7.5,6.5,-280,105,1
02/07/2022,505,V,Miami,29,19,34,29,111,200,201.5,330,99,0
02/07/2022,506,H,Boston,22,24,29,28,103,9,8.5,-400,6.5,1
02/09/2022,509,V,Boston,32,23,27,18,100,2.5,3,-150,103,0
02/09/2022,510,H,Miami,17,32,26,21,96,200.5,198,130,0.5,1
10/02/2021,517,V,Boston,28,28,24,40,120,210.5,214,145,109,0
10/02/2021,518,H,GoldenState,32,22,38,16,108,2,3.5,-165,3,1
10/06/2021,519,V,Boston,30,20,14,24,88,212.5,213.5,175,110.5,0
10/06/2021,520,H,GoldenState,31,21,35,20,107,3.5,5,-200,2.5,1
10/08/2021,521,V,GoldenState,22,34,33,11,100,212.5,214.5,135,3,0
10/08/2021,522,H,Boston,33,35,25,23,116,2.5,3.5,-155,106,1
11/01/2021,523,V,GoldenState,27,22,30,28,107,212.5,213.5,145,105.5,0
11/01/2021,524,H,Boston,28,26,24,19,97,2.5,4,-165,1,1
11/03/2021,525,V,Boston,16,23,35,20,94,212.5,211,+145,2.5,0
11/03/2021,526,H,Golden State,27,24,24,29,104,3.5,4,-165,107.5,1
11/06/2021,527,V,Golden State,27,27,22,27,103,212.5,211.5,+155,103.5,0
11/06/2021,528,H,Boston,22,17,27,24,90,2.5,4,-175,5.5,1
